server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/mobile/dressed_commoner_naboo_moncal_female_02.iff	0	13174.5	75	3623.45	0.94078	0	0.339019	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/tangible/sign/player/pgc_sign_hanging.iff	0	13292.7	77.3894	3561.94	0.707131	0	0.707082	0	systems.sign.sign:theme_park.stp.stp_sign	buildoutObjectId|0|0|stp.sign.name|4|Wendle's Petting Zoo|$|
object/mobile/dressed_chef_trainer_devaronian_male_01.iff	0	13312.3	75	3520.59	0.504374	0	0.863485	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_fat_zabrak_female_01.iff	0	13312.5	75	3534.17	0.75645	0	0.654051	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_commoner_tatooine_bith_male_05.iff	0	13312.8	75	3533.23	0.941104	0	0.338117	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_coraline_dynes.iff	0	13317.5	75	3527.38	0.58046	0	0.814289	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_fancy_human_female.iff	0	13322.1	75	3523.74	0.998857	0	0.0477879	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_herder_f_01.iff	0	13311.8	75	3561.82	-0.600843	0	0.799367	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/tangible/sign/player/shop_sign_s03.iff	0	13278	75	3514	-0.707107	0	0.707107	0	systems.sign.sign:theme_park.stp.stp_sign	buildoutObjectId|0|0|stp.sign.name|4|Wendle's Casino|$|
object/static/item/item_hoth_floor_light.iff	0	13278	75	3516	1	0	0	0		buildoutObjectId|0|0|$|
object/static/item/item_hoth_floor_light.iff	0	13278	75	3512	0	0	1	0		buildoutObjectId|0|0|$|
object/static/particle/pt_light_streetlamp_gold.iff	0	13278	72.236	3514	1	0	0	0		buildoutObjectId|0|0|$|
object/mobile/dressed_valarian_thug_gotal.iff	0	13014.7	74.9868	3648.84	0.83686	0	0.547417	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_valarian_thug_arcona.iff	0	13014.7	74.9871	3636.06	0.1629	0	0.986643	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_valarian_thug_naut.iff	0	13014.5	74.9868	3633.93	0.976621	0	0.214967	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_valarian_thug_weequay.iff	0	12981.9	74.9575	3637.97	0.944987	0	-0.327107	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_velocity_chiss_m_01.iff	0	13016.1	74.9874	3634.37	0.745736	0	-0.666241	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/dressed_unarmed_trainer_01.iff	0	12980.7	74.9565	3639.47	0.353133	0	0.935573	0	systems.combat.credit_for_kills:theme_park.stp.shady	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/mobile/emperor_royal_guard.iff	0	13370.6	75	3599.77	0.989976	0	-0.141234	0	systems.combat.credit_for_kills:player.species_innate	buildoutObjectId|0|0|invulnerable|4|1|$|
object/mobile/emperor_royal_guard.iff	0	13379.1	75	3600.13	0.990122	0	-0.140208	0	systems.combat.credit_for_kills:player.species_innate	buildoutObjectId|0|0|invulnerable|4|1|$|
object/mobile/dressed_scout_trainer_03.iff	0	13316	75	3576	-0.298512	0	0.954405	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/building/taanab/filler_historic_32x16_s02.iff	0	13515	73.8027	3884.46	0.382683	0	0.92388	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/mobile/dressed_selonian_m_01.iff	0	13329.9	75	3704.24	0.89031	0	-0.455354	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/tangible/sign/municipal/municipal_sign_hanging_commerce.iff	0	13221.8	77	3453.93	0.707116	0	0.707097	0	systems.sign.sign:theme_park.stp.stp_sign	buildoutObjectId|0|0|stp.sign.name|4|Wendle's Private Residence|$|
object/tangible/door/echo_base_door_large.iff	0	13376.4	73.7034	3664.85	0	0	1	0		buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_command_console.iff	0	12508.6	34.5128	4131.46	1	0	0	0	theme_park.stp.terminal_transport_corvette	buildoutObjectId|0|0|$|
object/tangible/terminal/terminal_command_console.iff	0	13276	75	3810	0.926199	0	-0.377034	0	theme_park.stp.stp_sign:theme_park.stp.terminal_transport_corvette	buildoutObjectId|0|0|stp.sign.name|4|Departure Terminal|$|
object/mobile/dressed_rsf_pilot.iff	0	13267	75	3803.03	-0.124036	0	0.992278	0	theme_park.stp.invuln	buildoutObjectId|0|0|stp.npc.name|4|a Pendath Pilot|$|
object/ship/star_destroyer_bridge_exterior.iff	0	7770.71	1404.14	8257.72	1	0	0	0	structure.filler.filler	buildoutObjectId|0|0|$|
object/mobile/dressed_jedi_trainer_twilek_female_01.iff	0	13380.6	75	3655.1	-0.211293	0	0.977422	0	systems.combat.credit_for_kills:theme_park.stp.factional_npc	ai.defaultCalmBehavior|0|1|ai.defaultCalmMood|4|npc_imperial|buildoutObjectId|0|0|faction|4|Imperial|stp.faction|4|rebel|$|
object/mobile/dressed_fed_dub_captain_twk_female_01.iff	0	13261.5	75	3658.55	0.901214	0	-0.433374	0	systems.combat.credit_for_kills:theme_park.stp.commoner	ai.defaultCalmBehavior|0|1|buildoutObjectId|0|0|$|
object/static/worldbuilding/vehicles/barc_speeder_static_destroyed.iff	0	3975.04	29.5057	2875.36	1	0	0	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/vehicles/landspeeder_static_destroyed.iff	0	3964.46	29.9301	2881.21	1	0	0	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/vehicles/speeder_bike_static_destroyed.iff	0	3961.3	30.0758	2869.64	1	0	0	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/mechanical/ship_parts/ywing_engine_s01.iff	0	3950.03	30.6159	2862.79	1	0	0	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/mechanical/ship_parts/xwing_weapon_neg_s02.iff	0	3932.34	31.7761	2873.34	1	0	0	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/mechanical/ship_parts/ship_component_reactor_s01.iff	0	3988.33	29.5037	2852.31	1	0	0	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/mechanical/ship_parts/ship_component_capacitor_s01.iff	0	3994.52	29.2827	2858.58	1	0	0	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/mechanical/ship_parts/kse_firespray_struct_s02.iff	0	3996.02	30.1321	2834.01	0.549827	0.444624	0.549827	0.444624		buildoutObjectId|0|0|$|
object/static/worldbuilding/mechanical/ship_parts/hutt_fighter_heavy_engine_s01.iff	0	3948.77	30.7713	2880.73	1	0	0	0		buildoutObjectId|0|0|$|
object/static/space/debris/cargo_destroyed_large_a.iff	0	3970.16	29.7939	2860.45	1	0	0	0		buildoutObjectId|0|0|$|
object/static/space/debris/death_star_debris_e.iff	0	3932.14	148.729	2805.75	1	0	0	0		buildoutObjectId|0|0|$|
object/static/space/asteroid/asteroid_large_01.iff	0	3972.23	29.6923	2900.11	1	0	0	0		buildoutObjectId|0|0|$|
object/tangible/space_mining/mining_rare/strange_asteroid_chunk.iff	0	3969.06	31.2257	2853.68	0.990901	0	0.13459	0		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4012.52	28.7355	2874.05	-0.7034	0.691479	-0.0186353	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4015.3	30.0656	2873.11	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4023.98	28.1364	2870.22	0.788394	-0.325423	-0.505985	-0.128505		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4017.28	29.2217	2860.7	-0.38029	0.64146	0.646436	0.161332		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4032.32	28.3965	2882.46	-0.126237	-0.0362861	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4015.91	28.3604	2885.4	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4003.92	28.6039	2888.89	-0.522536	0.255036	-0.167382	0.796175		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4005.59	28.2503	2866.68	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4023.31	30.029	2877.72	-0.272081	0.256382	0.925946	0.0535201		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4002.98	29.0175	2880.52	0.658976	-0.162482	-0.441221	0.58709		buildoutObjectId|0|0|$|
object/static/particle/pt_miasma_of_fog_orange.iff	0	3968.6	34.0233	2854.57	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/atst_debris_01.iff	0	3962.3	29.4287	2860.8	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/transport_debris_01.iff	0	3795.65	36.1365	2725.69	0.896053	0	0.443948	0		buildoutObjectId|0|0|$|
object/static/structure/general/transport_debris_02.iff	0	3996.2	40.2536	3132.11	0.971338	0	-0.237703	0		buildoutObjectId|0|0|$|
object/static/structure/general/trash_pile_no_flora_15m.iff	0	3982.56	30.0203	2825.2	0.635297	0	0.772268	0		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s1.iff	0	3983.93	29.8638	2824.04	0.762136	0	-0.647417	0		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s3.iff	0	3987.26	30.1125	2823.19	0.635297	0	0.772268	0		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s2.iff	0	3987.99	30.096	2824.08	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s5.iff	0	3983.42	30.473	2809.67	0.635297	0	0.772268	0		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s6.iff	0	3969.26	30.3191	2818.7	0.483899	-0.301532	0.801089	-0.182141		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s7.iff	0	3974.56	30.0925	2803.86	0.617532	0.763376	0.180612	0.0573627		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s8.iff	0	3983.92	29.9889	2825.28	0.635297	0	0.772268	0		buildoutObjectId|0|0|$|
object/static/structure/general/prp_engine.iff	0	3982.16	29.7012	2847.2	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_large_tube.iff	0	3972.67	31.5515	2804.34	0.539388	-0.318021	0.399425	0.669614		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_conduit.iff	0	3973.3	33.233	2805.45	-0.110124	-0.148508	0.982619	0.0166436		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_small_chunk.iff	0	3971.17	-0.40052	2803.47	0.0882785	0	0.996096	0		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_small_tube.iff	0	3969.11	30.2435	2824.9	0.635297	0	0.772268	0		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_storage.iff	0	3956.71	30.5769	2815.34	0.895641	-0.159258	0.375932	0.176464		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_turbolaser.iff	0	3959.38	30.3556	2835.4	0.998627	0	0.0523788	0		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s6.iff	0	3970.75	30.6717	2818.38	0.4839	-0.301532	0.801089	-0.182141		buildoutObjectId|0|0|$|
object/static/structure/general/prp_junk_s6.iff	0	3970.03	29.681	2817.42	0.4839	-0.301532	0.801089	-0.182141		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_large_tube.iff	0	3972.14	31.284	2804.71	0.539389	-0.318022	0.399425	0.669614		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_large_tube.iff	0	3971.48	31.2652	2805.07	0.539389	-0.318022	0.399425	0.669614		buildoutObjectId|0|0|$|
object/static/structure/general/debris_deathstar_tractorbeam.iff	0	3951.74	30.6127	2829.52	0.996591	0	-0.082503	0		buildoutObjectId|0|0|$|
object/static/worldbuilding/mechanical/ship_parts/hutt_fighter_heavy_engine_s01.iff	0	3944.5	23.3299	2790	0.801293	0.566025	0.148724	-0.124203		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3964.03	30.6876	2805.04	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3960.95	30.6799	2806.02	0.727765	-0.664675	0.099732	0.13645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4015.1	28.9741	2858.56	-0.510681	0.324978	0.690298	0.396335		buildoutObjectId|0|0|$|
object/static/worldbuilding/mechanical/ship_parts/ywing_engine_s01.iff	0	3996.08	28.4524	2834.99	0.847302	0.313004	0.274889	-0.329461		buildoutObjectId|0|0|$|
object/building/kashyyyk/thm_all_humanoid_bone_thigh.iff	0	3998.24	29.0088	2869.02	1	0	0	0		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4014.05	29.0764	2892.86	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4026.29	28.6643	2892.11	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4010.82	28.513	2889.4	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4020.67	28.6564	2874.95	-0.374303	0.232902	0.651343	0.617582		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4102.04	41.8207	3194.58	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4098.81	41.6611	3191.12	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3933.21	55.8569	3292.38	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3929.98	55.4125	3288.91	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3700.22	66.2354	3108.63	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3696.99	66.541	3105.16	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3924.9	39.6131	3053.16	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3921.67	39.7323	3049.7	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3838.84	34.1265	2667.99	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3835.61	34.2223	2664.53	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3688.45	44.7804	2751.41	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3685.22	44.8114	2747.95	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3627.61	76.1301	2995.21	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3624.38	77.4324	2991.74	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3856.08	34.9475	2648.79	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3852.85	35.1935	2645.33	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3839.26	41.5304	2434.85	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3836.02	41.7071	2431.39	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3719.73	39.0441	2527.82	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3716.49	39.0789	2524.36	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3568.03	46.7123	2574.55	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3564.8	46.8627	2571.09	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4227.21	49.8612	3233.53	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3997.68	51.5662	3277.56	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4143.96	33.1636	3078.41	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3919.97	45.9885	3184	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4088.34	30.2022	2944.06	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3769.48	57.291	3109.65	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3789.65	42.2235	2823.14	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3921.09	32.8546	2729.66	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3681.16	41.0514	2561.7	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3572.7	57.2794	2764.94	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3540.16	49.6866	2491.67	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4055.15	35.6105	3124.98	-0.451534	-0.299169	0.746316	-0.386816		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4047.16	31.4478	3002.72	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3995.29	36.3889	3088.18	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3924.85	36.2002	2982.74	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4007.27	32.1992	3011.93	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4116.81	37.8246	3155.39	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4231.61	37.6166	3072.43	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4165.78	42.4321	3195.02	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4031.58	41.4295	3187.46	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3763.32	45.4193	2868.1	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3891.19	32.9343	2741.02	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3749.12	42.5161	2780.5	-0.126237	-0.036286	0.427034	0.894645		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4143.74	36.0214	3109.58	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4023.56	36.0254	3110.47	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3942.89	40.2815	3092.86	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3913.2	38.4838	3012.78	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3962	33.3986	2982.94	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3800.2	43.2268	2874.87	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3777.2	47.1773	2940.6	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3798	38.1389	2754.46	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3874.93	33.9748	2659.81	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3721.63	41.6849	2730.04	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3563.09	50.9423	2651.24	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4250.82	58.8175	3401.19	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4105.29	57.7479	3376.72	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4209.36	36.8969	3114.36	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3917.31	47.2877	3199.77	0.402728	0.756545	0.272268	-0.437401		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3489.41	56.1736	2405.79	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3486.63	56.4291	2406.73	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3805.86	50.221	2297.86	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3803.08	49.6325	2298.8	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3860.54	34.5309	2571.68	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3857.76	34.5199	2572.62	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3551.38	107.813	2988.67	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3548.6	110.213	2989.61	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4129.38	37.4391	2903.91	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4126.6	36.5181	2904.85	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4197.24	52.8892	3337.2	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4194.46	52.9019	3338.14	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4349.27	68.9187	3297.33	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4346.49	68.3699	3298.27	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3843.28	50.4843	3141.99	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3840.5	50.75	3142.93	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3614.11	57.2686	2825.09	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3611.33	57.8585	2826.03	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4058.01	33.107	3067.69	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	4055.23	33.1465	3068.63	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3761.67	37.7414	2677.17	-0.605151	0.569435	0.405182	-0.381268		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3758.89	37.9147	2678.11	-0.7034	0.691479	-0.018635	-0.163522		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3493.54	73.0252	2727.57	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3490.31	73.8951	2724.11	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3563.54	89.3734	2927.66	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3560.31	91.9518	2924.19	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	3917.82	36.9619	2495.61	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod_door.iff	0	3914.58	37.1971	2492.15	0.249239	-0.363828	0.58832	0.677783		buildoutObjectId|0|0|$|
object/static/structure/general/escape_pod.iff	0	4023.93	36.8205	2678.7	-0.233472	0.892483	-0.158019	-0.352127		buildoutObjectId|0|0|$|
